ID	count	% overlapping fragments on this gene	TE superfamily	NBPS	gene length	percOfGeneLengthOverlappingTEsuperfam	Products
ACHA01MRNA0029496	2	0.00904240889773036	Rex-Babar	269	18108	1.48553125690303	Insulin-like growth factor-binding protein 4; 
ACHA01MRNA0012185	1	0.00452120444886518	Rex-Babar	429	28914	1.48371031334302	Testis-expressed protein 264; 
ACHA01MRNA0006789	1	0.00452120444886518	Rex-Babar	353	23794	1.48356728587039	Suprabasin; 
ACHA01MRNA0007057	1	0.00452120444886518	Rex-Babar	49	3304	1.48305084745763	K(+) efflux antiporter 5; 
ACHA01MRNA0033152	3	0.0135636133465955	Rex-Babar	715	48223	1.48269497957406	Short transient receptor potential channel 4-associated protein; 
ACHA01MRNA0001636	2	0.00904240889773036	Rex-Babar	620	41820	1.48254423720708	Glucocorticoid modulatory element-binding protein 1; 
ACHA01MRNA0018717	2	0.00904240889773036	Rex-Babar	220	14854	1.48108253669045	Cysteine protease ATG4D; 
ACHA01MRNA0001224	1	0.00452120444886518	Rex-Babar	153	10331	1.4809795760333	Inositol-trisphosphate 3-kinase A; 
ACHA01MRNA0003896	2	0.00904240889773036	Rex-Babar	410	27685	1.48094636084522	LanC-like protein 3 homolog; 
ACHA01MRNA0022802	1	0.00452120444886518	Rex-Babar	57	3849	1.4809041309431	Maestro heat-like repeat family member 5; 
ACHA01MRNA0022271	2	0.00904240889773036	Rex-Babar	148	9996	1.48059223689476	Vascular endothelial growth factor receptor 3; 
ACHA01MRNA0011118	2	0.00904240889773036	Rex-Babar	363	24523	1.4802430371488	Probable nucleoporin C890.06; 
ACHA01MRNA0023632	1	0.00452120444886518	Rex-Babar	255	17240	1.47911832946636	Pancreatic secretory granule membrane major glycoprotein GP2; 
ACHA01MRNA0034321	2	0.00904240889773036	Rex-Babar	444	30019	1.47906325993537	Beta-galactosidase; 
ACHA01MRNA0015445	2	0.00904240889773036	Rex-Babar	201	13593	1.47870227322887	Phytanoyl-CoA hydroxylase-interacting protein; 
ACHA01MRNA0013670	1	0.00452120444886518	Rex-Babar	119	8048	1.4786282306163	Vitellogenin receptor; 
ACHA01MRNA0027288	1	0.00452120444886518	Rex-Babar	117	7914	1.47839272175891	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1; 
ACHA01MRNA0024074	1	0.00452120444886518	Rex-Babar	380	25706	1.47825410410021	Sialate O-acetylesterase; 
ACHA01MRNA0032180	1	0.00452120444886518	Rex-Babar	77	5209	1.47821078901901	Cyclin-I; 
ACHA01MRNA0032718	1	0.00452120444886518	Rex-Babar	219	14820	1.47773279352227	BMP/retinoic acid-inducible neural-specific protein 1; 
ACHA01MRNA0033378	1	0.00452120444886518	Rex-Babar	174	11775	1.47770700636943	Serine/threonine-protein kinase 1; 
ACHA01MRNA0000779	1	0.00452120444886518	Rex-Babar	170	11510	1.47697654213727	Aminopeptidase N; 
ACHA01MRNA0023600	2	0.00904240889773036	Rex-Babar	648	43921	1.4753762437103	Transmembrane protein 108; 
ACHA01MRNA0011035	1	0.00452120444886518	Rex-Babar	304	20609	1.47508370129555	Beta-chimaerin; 
ACHA01MRNA0033821	1	0.00452120444886518	Rex-Babar	78	5288	1.4750378214826	A disintegrin and metalloproteinase with thrombospondin motifs 15; 
ACHA01MRNA0020975	1	0.00452120444886518	Rex-Babar	186	12622	1.47361749326573	Mothers against decapentaplegic homolog 3; 
ACHA01MRNA0022679	2	0.00904240889773036	Rex-Babar	607	41206	1.47308644372179	Leukocyte tyrosine kinase receptor; 
ACHA01MRNA0009260	2	0.00904240889773036	Rex-Babar	486	33008	1.47237033446437	DNA polymerase epsilon catalytic subunit B; 
ACHA01MRNA0014888	2	0.00904240889773036	Rex-Babar	205	13926	1.47206663794342	Vacuolar protein sorting-associated protein 13B; 
ACHA01MRNA0027131	1	0.00452120444886518	Rex-Babar	219	14880	1.47177419354839	Methylmalonyl-CoA mutase; 
ACHA01MRNA0036108	1	0.00452120444886518	Rex-Babar	175	11894	1.47133008239448	RIMS-binding protein 2; 
ACHA01MRNA0038390	1	0.00452120444886518	Rex-Babar	105	7141	1.47038229939784	Interleukin-1 receptor type 2; 
ACHA01MRNA0037871	1	0.00452120444886518	Rex-Babar	170	11566	1.46982535016427	NA
ACHA01MRNA0004879	1	0.00452120444886518	Rex-Babar	247	16808	1.46953831508805	Synaptoporin; 
ACHA01MRNA0000170	1	0.00452120444886518	Rex-Babar	226	15383	1.46915426119743	Guanine nucleotide exchange factor VAV2; 
ACHA01MRNA0025021	1	0.00452120444886518	Rex-Babar	216	14704	1.4689880304679	N-acylneuraminate cytidylyltransferase B; 
ACHA01MRNA0025401	1	0.00452120444886518	Rex-Babar	120	8169	1.46896804994491	A-kinase anchor protein 7 isoform gamma; 
ACHA01MRNA0032378	2	0.00904240889773036	Rex-Babar	285	19402	1.46892072982167	Bromodomain and PHD finger-containing protein 3; 
ACHA01MRNA0030078	1	0.00452120444886518	Rex-Babar	330	22497	1.46686224829977	Synaptogyrin-3; 
ACHA01MRNA0016583	3	0.0135636133465955	Rex-Babar	427	29119	1.46639651086919	MTSS1-like protein; 
ACHA01MRNA0008472	1	0.00452120444886518	Rex-Babar	358	24416	1.46625163826999	Protein WWC3; 
ACHA01MRNA0018561	1	0.00452120444886518	Rex-Babar	147	10030	1.46560319042871	T-complex protein 11 X-linked protein 1; 
ACHA01MRNA0009929	3	0.0135636133465955	Rex-Babar	328	22389	1.46500513645094	Protein AF-10; 
ACHA01MRNA0027287	1	0.00452120444886518	Rex-Babar	249	17000	1.46470588235294	NA
ACHA01MRNA0007395	1	0.00452120444886518	Rex-Babar	125	8538	1.46404310142891	RWD domain-containing protein C1393.09c; 
ACHA01MRNA0003941	1	0.00452120444886518	Rex-Babar	69	4715	1.46341463414634	MAPK/MAK/MRK overlapping kinase; 
ACHA01MRNA0025737	1	0.00452120444886518	Rex-Babar	256	17497	1.46310796136481	Unconventional myosin-Ic; 
ACHA01MRNA0011103	3	0.0135636133465955	Rex-Babar	640	43756	1.46265654995886	Integrin alpha-4; 
ACHA01MRNA0010471	3	0.0135636133465955	Rex-Babar	373	25502	1.46263038193083	Mitochondrial uncoupling protein Bmcp; 
ACHA01MRNA0006696	1	0.00452120444886518	Rex-Babar	250	17097	1.46224483827572	GPI mannosyltransferase 1; 
ACHA01MRNA0007102	1	0.00452120444886518	Rex-Babar	108	7392	1.46103896103896	Neural proliferation differentiation and control protein 1; 
ACHA01MRNA0016656	1	0.00452120444886518	Rex-Babar	66	4521	1.45985401459854	EGF domain-specific O-linked N-acetylglucosamine transferase; 
ACHA01MRNA0037888	2	0.00904240889773036	Rex-Babar	186	12755	1.45825166601333	Epsin-2; 
ACHA01MRNA0005428	1	0.00452120444886518	Rex-Babar	180	12360	1.45631067961165	Calpain-5; 
ACHA01MRNA0016791	1	0.00452120444886518	Rex-Babar	231	15863	1.45621887410956	NA
ACHA01MRNA0009040	4	0.0180848177954607	Rex-Babar	333	22885	1.45510159493118	Pre-mRNA-splicing factor sap114; 
ACHA01MRNA0028185	2	0.00904240889773036	Rex-Babar	168	11552	1.45429362880886	F-box/WD repeat-containing protein 12; 
ACHA01MRNA0003989	3	0.0135636133465955	Rex-Babar	431	29643	1.45396889653544	Lethal(2) giant larvae protein homolog 1; 
ACHA01MRNA0003415	3	0.0135636133465955	Rex-Babar	359	24695	1.45373557400283	Cholinesterase; 
ACHA01MRNA0031124	2	0.00904240889773036	Rex-Babar	205	14104	1.45348837209302	DNA repair/transcription protein MET18/MMS19; 
ACHA01MRNA0029339	3	0.0135636133465955	Rex-Babar	686	47208	1.45314353499407	Myotubularin-related protein 5; 
ACHA01MRNA0018946	1	0.00452120444886518	Rex-Babar	112	7709	1.45284732131275	Scavenger receptor class A member 3; 
ACHA01MRNA0021962	2	0.00904240889773036	Rex-Babar	231	15900	1.45283018867925	Fer-1-like protein 5; 
ACHA01MRNA0019999	1	0.00452120444886518	Rex-Babar	66	4545	1.45214521452145	Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide; 
ACHA01MRNA0036251	1	0.00452120444886518	Rex-Babar	157	10818	1.45128489554446	Collagen alpha-2(IX) chain; 
ACHA01MRNA0003902	1	0.00452120444886518	Rex-Babar	291	20055	1.45100972326103	Disintegrin and metalloproteinase domain-containing protein 28; 
ACHA01MRNA0031712	1	0.00452120444886518	Rex-Babar	160	11029	1.45072082691087	WD repeat-containing protein 44; 
ACHA01MRNA0032503	1	0.00452120444886518	Rex-Babar	209	14410	1.45038167938931	NA
ACHA01MRNA0002220	1	0.00452120444886518	Rex-Babar	211	14548	1.45037118504262	Synaptogyrin-3; 
ACHA01MRNA0036980	2	0.00904240889773036	Rex-Babar	180	12415	1.44985904148208	Junctional adhesion molecule A; 
ACHA01MRNA0029162	2	0.00904240889773036	Rex-Babar	514	35456	1.44968411552347	Prolyl endopeptidase FAP; 
ACHA01MRNA0037923	1	0.00452120444886518	Rex-Babar	535	36910	1.44947168788946	Synaptosomal-associated protein 25-B; 
ACHA01MRNA0009432	3	0.0135636133465955	Rex-Babar	525	36229	1.44911534958183	DENN domain-containing protein 4C; 
ACHA01MRNA0026295	1	0.00452120444886518	Rex-Babar	165	11396	1.44787644787645	Rho guanine nucleotide exchange factor 12; 
ACHA01MRNA0008608	2	0.00904240889773036	Rex-Babar	266	18373	1.44777662874871	F-box only protein 11; 
ACHA01MRNA0003166	2	0.00904240889773036	Rex-Babar	171	11812	1.44768032509313	SH3 domain-containing protein 19; 
ACHA01MRNA0009129	1	0.00452120444886518	Rex-Babar	141	9740	1.4476386036961	Caspase-9; 
ACHA01MRNA0021090	3	0.0135636133465955	Rex-Babar	724	50023	1.44733422625592	Nebulette; 
ACHA01MRNA0030453	1	0.00452120444886518	Rex-Babar	405	27986	1.44715214750232	NA
ACHA01MRNA0022626	1	0.00452120444886518	Rex-Babar	205	14169	1.44682052367845	High affinity immunoglobulin gamma Fc receptor I; 
ACHA01MRNA0006088	1	0.00452120444886518	Rex-Babar	349	24122	1.44681203880275	TATA box-binding protein-associated factor RNA polymerase I subunit B; 
ACHA01MRNA0015050	1	0.00452120444886518	Rex-Babar	186	12856	1.44679527069073	Aspartyl/asparaginyl beta-hydroxylase; 
ACHA01MRNA0013447	1	0.00452120444886518	Rex-Babar	232	16039	1.44647421909097	LON peptidase N-terminal domain and RING finger protein 1; 
ACHA01MRNA0005005	1	0.00452120444886518	Rex-Babar	79	5469	1.44450539403913	Ceramide-1-phosphate transfer protein; 
ACHA01MRNA0037719	2	0.00904240889773036	Rex-Babar	326	22576	1.44401133947555	Histone-lysine N-methyltransferase ASHH1; 
ACHA01MRNA0035071	1	0.00452120444886518	Rex-Babar	186	12885	1.44353899883586	5-hydroxytryptamine receptor 3B; 
ACHA01MRNA0002680	2	0.00904240889773036	Rex-Babar	600	41565	1.44352219415374	Insulin receptor; 
ACHA01MRNA0016571	1	0.00452120444886518	Rex-Babar	146	10115	1.44340088976767	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]; 
ACHA01MRNA0039629	1	0.00452120444886518	Rex-Babar	212	14692	1.44296215627552	Synaptotagmin-7; 
ACHA01MRNA0008058	1	0.00452120444886518	Rex-Babar	245	16984	1.44253414978804	NA
ACHA01MRNA0001102	1	0.00452120444886518	Rex-Babar	99	6864	1.44230769230769	GPN-loop GTPase 1; 
ACHA01MRNA0040505	2	0.00904240889773036	Rex-Babar	361	25040	1.44169329073482	Telomere zinc finger-associated protein; 
ACHA01MRNA0014719	1	0.00452120444886518	Rex-Babar	203	14088	1.44094264622374	Latent-transforming growth factor beta-binding protein 2; 
ACHA01MRNA0017835	2	0.00904240889773036	Rex-Babar	352	24442	1.44014401440144	Cilia- and flagella-associated protein 206; 
ACHA01MRNA0034486	1	0.00452120444886518	Rex-Babar	115	7990	1.43929912390488	Caspase recruitment domain-containing protein 10; 
ACHA01MRNA0011096	2	0.00904240889773036	Rex-Babar	243	16884	1.43923240938166	Protein FAM184A; 
ACHA01MRNA0026822	1	0.00452120444886518	Rex-Babar	211	14670	1.43830947511929	Caskin-2; 
ACHA01MRNA0037753	1	0.00452120444886518	Rex-Babar	74	5147	1.43773071692248	Putative nuclear receptor corepressor 1-like protein NCOR1P1; 
ACHA01MRNA0010333	1	0.00452120444886518	Rex-Babar	49	3410	1.43695014662757	Elongation factor 1-beta; 
ACHA01MRNA0006157	1	0.00452120444886518	Rex-Babar	303	21094	1.43642742011947	Homeodomain-interacting protein kinase 1; 
ACHA01MRNA0005999	3	0.0135636133465955	Rex-Babar	959	66764	1.43640285183632	DExH-box ATP-dependent RNA helicase DExH6; 
ACHA01MRNA0010227	1	0.00452120444886518	Rex-Babar	281	19564	1.43631159272132	Neural cell adhesion molecule L1-like protein; 
ACHA01MRNA0015166	2	0.00904240889773036	Rex-Babar	494	34407	1.43575435231203	DEAD-box ATP-dependent RNA helicase 20; 
ACHA01MRNA0013436	1	0.00452120444886518	Rex-Babar	292	20345	1.43524207421971	NA
ACHA01MRNA0022295	2	0.00904240889773036	Rex-Babar	251	17489	1.43518783235176	Pleckstrin homology-like domain family B member 1; 
ACHA01MRNA0010260	1	0.00452120444886518	Rex-Babar	420	29266	1.43511241713934	Nuclear factor 1 A-type; 
ACHA01MRNA0023217	2	0.00904240889773036	Rex-Babar	359	25048	1.43324816352603	cTAGE family member 8; 
ACHA01MRNA0039872	1	0.00452120444886518	Rex-Babar	258	18015	1.43213988343047	NA
ACHA01MRNA0024721	1	0.00452120444886518	Rex-Babar	321	22425	1.4314381270903	C-X-C chemokine receptor type 4; 
ACHA01MRNA0019728	1	0.00452120444886518	Rex-Babar	228	15933	1.43099228017323	Aldose reductase; 
ACHA01MRNA0010133	1	0.00452120444886518	Rex-Babar	171	11950	1.43096234309623	Integral membrane protein 2B; 
ACHA01MRNA0010168	1	0.00452120444886518	Rex-Babar	146	10203	1.43095168087817	Utrophin; 
ACHA01MRNA0026738	1	0.00452120444886518	Rex-Babar	305	21315	1.43091719446399	Ankyrin repeat domain-containing protein 29; 
ACHA01MRNA0004424	1	0.00452120444886518	Rex-Babar	430	30056	1.43066276284269	NA
ACHA01MRNA0011582	2	0.00904240889773036	Rex-Babar	422	29500	1.43050847457627	Neural Wiskott-Aldrich syndrome protein; 
ACHA01MRNA0017886	2	0.00904240889773036	Rex-Babar	228	15949	1.42955671201956	Testis- and ovary-specific PAZ domain-containing protein 1; 
ACHA01MRNA0007709	1	0.00452120444886518	Rex-Babar	43	3008	1.42952127659574	NA
ACHA01MRNA0013762	3	0.0135636133465955	Rex-Babar	363	25403	1.42896508286423	Transcriptional activator Myb; 
ACHA01MRNA0036288	1	0.00452120444886518	Rex-Babar	158	11058	1.42882980647495	CD63 antigen; 
ACHA01MRNA0028064	1	0.00452120444886518	Rex-Babar	100	7003	1.42795944595174	Protein NLRC3; 
ACHA01MRNA0033762	1	0.00452120444886518	Rex-Babar	381	26699	1.42701973856699	Cullin-3; 
ACHA01MRNA0029467	1	0.00452120444886518	Rex-Babar	128	8970	1.42697881828317	Adenosylhomocysteinase; 
ACHA01MRNA0009767	3	0.0135636133465955	Rex-Babar	616	43186	1.42638818135507	Nuclear receptor coactivator 3; 
ACHA01MRNA0036737	1	0.00452120444886518	Rex-Babar	172	12069	1.42513878531776	Interleukin-1 receptor-associated kinase 4; 
ACHA01MRNA0023382	1	0.00452120444886518	Rex-Babar	325	22819	1.42425172005785	Bromodomain adjacent to zinc finger domain protein 2A; 
ACHA01MRNA0037345	1	0.00452120444886518	Rex-Babar	267	18749	1.42407595071737	Adenosine kinase; 
ACHA01MRNA0021538	2	0.00904240889773036	Rex-Babar	555	38973	1.4240628127165	RNA polymerase II elongation factor ELL; 
ACHA01MRNA0024275	1	0.00452120444886518	Rex-Babar	157	11028	1.42364889372506	Alcohol dehydrogenase class-3; 
ACHA01MRNA0005626	1	0.00452120444886518	Rex-Babar	161	11310	1.42351900972591	Quinone oxidoreductase PIG3; 
ACHA01MRNA0034043	1	0.00452120444886518	Rex-Babar	78	5480	1.42335766423358	DNA replication licensing factor mcm-5; 
ACHA01MRNA0022495	1	0.00452120444886518	Rex-Babar	72	5062	1.42236270248913	Nuclear factor of activated T-cells 5; 
ACHA01MRNA0026771	1	0.00452120444886518	Rex-Babar	148	10406	1.42225639054392	Probable glutamate receptor; 
ACHA01MRNA0003661	1	0.00452120444886518	Rex-Babar	326	22926	1.42196632644159	Hexokinase-1; 
ACHA01MRNA0032991	2	0.00904240889773036	Rex-Babar	203	14284	1.42117054046486	FERM and PDZ domain-containing protein 1; 
ACHA01MRNA0037966	2	0.00904240889773036	Rex-Babar	242	17038	1.42035450170208	E3 ubiquitin-protein ligase MYLIP-A; 
ACHA01MRNA0034822	2	0.00904240889773036	Rex-Babar	813	57259	1.41986412616357	Adenylate cyclase type 6; 
ACHA01MRNA0010552	2	0.00904240889773036	Rex-Babar	489	34447	1.41957209626383	F-box/WD repeat-containing protein 11; 
ACHA01MRNA0009198	2	0.00904240889773036	Rex-Babar	160	11272	1.4194464158978	Cleavage and polyadenylation specificity factor subunit 7; 
ACHA01MRNA0001436	1	0.00452120444886518	Rex-Babar	77	5427	1.41883176709047	ADP-ribosylation factor-like protein 5; 
ACHA01MRNA0004379	6	0.0271272266931911	Rex-Babar	938	66153	1.41792511299563	Pyruvate carboxylase 1; 
ACHA01MRNA0006272	2	0.00904240889773036	Rex-Babar	248	17491	1.41787204848208	Putative E3 ubiquitin-protein ligase SH3RF2; 
ACHA01MRNA0013252	1	0.00452120444886518	Rex-Babar	237	16726	1.41695563792897	LIM and senescent cell antigen-like-containing domain protein 4; 
ACHA01MRNA0006429	1	0.00452120444886518	Rex-Babar	234	16521	1.41637915380425	NA
ACHA01MRNA0015907	3	0.0135636133465955	Rex-Babar	434	30649	1.4160331495318	Vacuolar protein sorting-associated protein 13D; 
ACHA01MRNA0020002	3	0.0135636133465955	Rex-Babar	274	19357	1.41550860153949	Activator of 90 kDa heat shock protein ATPase homolog 2; 
ACHA01MRNA0018693	1	0.00452120444886518	Rex-Babar	220	15550	1.41479099678457	NA
ACHA01MRNA0039780	1	0.00452120444886518	Rex-Babar	109	7708	1.41411520498184	Ribonuclease TUDOR 1; 
ACHA01MRNA0031844	4	0.0180848177954607	Rex-Babar	446	31545	1.4138532255508	Cationic amino acid transporter 2; 
ACHA01MRNA0031441	2	0.00904240889773036	Rex-Babar	468	33122	1.4129581547008	Protein SON; 
ACHA01MRNA0010115	1	0.00452120444886518	Rex-Babar	146	10337	1.41240205088517	Dimethylaniline monooxygenase [N-oxide-forming] 2; 
ACHA01MRNA0020936	1	0.00452120444886518	Rex-Babar	83	5878	1.41204491323579	Kalirin; 
ACHA01MRNA0027613	1	0.00452120444886518	Rex-Babar	215	15229	1.41178015628078	NA
ACHA01MRNA0010147	1	0.00452120444886518	Rex-Babar	199	14096	1.41174801362089	Neogenin; 
ACHA01MRNA0006822	1	0.00452120444886518	Rex-Babar	411	29115	1.41164348274086	Protein tweety homolog 1; 
ACHA01MRNA0021198	1	0.00452120444886518	Rex-Babar	383	27153	1.41052554045593	Neuroligin-3; 
ACHA01MRNA0003857	1	0.00452120444886518	Rex-Babar	281	19934	1.40965185110866	Synaptojanin-1; 
ACHA01MRNA0037126	1	0.00452120444886518	Rex-Babar	95	6741	1.40928645601543	WD repeat-containing protein 82; 
ACHA01MRNA0029133	1	0.00452120444886518	Rex-Babar	123	8728	1.40925756186984	Protein TANC2; 
ACHA01MRNA0026882	1	0.00452120444886518	Rex-Babar	167	11855	1.40868831716575	3-hydroxypropionyl-coenzyme A dehydratase; 
ACHA01MRNA0028889	1	0.00452120444886518	Rex-Babar	235	16684	1.40853512347159	Eukaryotic translation initiation factor 4 gamma 1; 
ACHA01MRNA0013466	1	0.00452120444886518	Rex-Babar	265	18818	1.40822616643639	Periodic tryptophan protein 2 homolog; 
ACHA01MRNA0015310	2	0.00904240889773036	Rex-Babar	238	16904	1.40795078088026	Thrombospondin-1; 
ACHA01MRNA0015784	1	0.00452120444886518	Rex-Babar	93	6614	1.40610825521621	60S ribosomal protein L27; 
ACHA01MRNA0021058	2	0.00904240889773036	Rex-Babar	137	9762	1.40340094242983	Cell adhesion molecule 4; 
ACHA01MRNA0012517	1	0.00452120444886518	Rex-Babar	380	27079	1.40330145130913	Transcription intermediary factor 1-beta; 
ACHA01MRNA0005855	1	0.00452120444886518	Rex-Babar	388	27685	1.40148094636085	Ataxin-2; 
ACHA01MRNA0030709	1	0.00452120444886518	Rex-Babar	109	7778	1.40138853175624	Guanine nucleotide-binding protein subunit alpha-11; 
ACHA01MRNA0029710	1	0.00452120444886518	Rex-Babar	88	6280	1.40127388535032	Trinucleotide repeat-containing gene 6C protein; 
ACHA01MRNA0008178	2	0.00904240889773036	Rex-Babar	736	52529	1.40113080393687	Rho GTPase-activating protein 7; 
ACHA01MRNA0015518	1	0.00452120444886518	Rex-Babar	169	12078	1.39923828448419	NA
ACHA01MRNA0033299	1	0.00452120444886518	Rex-Babar	175	12507	1.39921643879428	Torsin-1A; 
ACHA01MRNA0036817	1	0.00452120444886518	Rex-Babar	107	7650	1.39869281045752	Tripartite motif-containing protein 54; 
ACHA01MRNA0016771	1	0.00452120444886518	Rex-Babar	85	6084	1.39710716633794	Beta-glucuronidase; 
ACHA01MRNA0020855	2	0.00904240889773036	Rex-Babar	205	14683	1.39617244432337	Nodal modulator 1; 
ACHA01MRNA0019356	1	0.00452120444886518	Rex-Babar	109	7809	1.39582532974773	Proteasome inhibitor PI31 subunit; 
ACHA01MRNA0013769	3	0.0135636133465955	Rex-Babar	590	42289	1.39516186242285	Zinc finger protein 497; 
ACHA01MRNA0030604	2	0.00904240889773036	Rex-Babar	278	19933	1.39467215170822	Low-density lipoprotein receptor-related protein 4; 
ACHA01MRNA0022049	1	0.00452120444886518	Rex-Babar	277	19862	1.39462289799617	High affinity cationic amino acid transporter 1; 
ACHA01MRNA0031523	1	0.00452120444886518	Rex-Babar	231	16580	1.39324487334138	E3 ubiquitin-protein ligase HUWE1; 
ACHA01MRNA0013333	2	0.00904240889773036	Rex-Babar	164	11773	1.39301792236473	Arrestin domain-containing protein 3; 
ACHA01MRNA0021366	2	0.00904240889773036	Rex-Babar	198	14214	1.39299282397636	Nucleolar protein 8; 
ACHA01MRNA0021808	1	0.00452120444886518	Rex-Babar	309	22183	1.39295857187937	ETS-related transcription factor Elf-4; 
ACHA01MRNA0029077	1	0.00452120444886518	Rex-Babar	156	11222	1.39012653715915	Kelch-like protein 2; 
ACHA01MRNA0013410	2	0.00904240889773036	Rex-Babar	326	23456	1.38983628922237	Carboxypeptidase Q; 
ACHA01MRNA0016320	1	0.00452120444886518	Rex-Babar	81	5829	1.38960370560988	Peroxiredoxin; 
ACHA01MRNA0038602	1	0.00452120444886518	Rex-Babar	187	13465	1.38878574080951	FYVE and coiled-coil domain-containing protein 1; 
ACHA01MRNA0023406	1	0.00452120444886518	Rex-Babar	121	8713	1.38872948467807	Interleukin-22 receptor subunit alpha-2; 
ACHA01MRNA0007192	2	0.00904240889773036	Rex-Babar	336	24200	1.38842975206612	Zinc finger protein 638; 
ACHA01MRNA0003523	2	0.00904240889773036	Rex-Babar	433	31188	1.38835449531871	Calcium-binding mitochondrial carrier protein Aralar2; 
ACHA01MRNA0011361	1	0.00452120444886518	Rex-Babar	167	12038	1.38727363349394	Palmitoyltransferase ZDHHC18; 
ACHA01MRNA0014505	1	0.00452120444886518	Rex-Babar	66	4760	1.38655462184874	Kelch-like protein 3; 
ACHA01MRNA0012392	1	0.00452120444886518	Rex-Babar	104	7504	1.38592750533049	NA
ACHA01MRNA0007472	2	0.00904240889773036	Rex-Babar	248	17906	1.38501061096839	Sodium-coupled neutral amino acid transporter 2; 
ACHA01MRNA0001041	3	0.0135636133465955	Rex-Babar	203	14658	1.38490926456543	Sortilin; 
ACHA01MRNA0035334	1	0.00452120444886518	Rex-Babar	207	14952	1.38443017656501	Branchpoint-bridging protein; 
ACHA01MRNA0001139	2	0.00904240889773036	Rex-Babar	210	15170	1.3843111404087	Immunoglobulin superfamily member 11; 
ACHA01MRNA0032465	1	0.00452120444886518	Rex-Babar	335	24202	1.38418312536154	Myosin-binding protein H; 
ACHA01MRNA0011656	1	0.00452120444886518	Rex-Babar	52	3759	1.38334663474328	NA
ACHA01MRNA0037904	1	0.00452120444886518	Rex-Babar	110	7959	1.38208317627843	Aromatic-L-amino-acid decarboxylase; 
ACHA01MRNA0000396	2	0.00904240889773036	Rex-Babar	369	26699	1.38207423499007	Melanophilin; 
ACHA01MRNA0022292	1	0.00452120444886518	Rex-Babar	155	11216	1.38195435092725	CD209 antigen-like protein E; 
ACHA01MRNA0005583	1	0.00452120444886518	Rex-Babar	114	8259	1.38031238648747	DNA-binding protein RFX5; 
ACHA01MRNA0020021	1	0.00452120444886518	Rex-Babar	82	5944	1.37954239569314	Tripartite motif-containing protein 65; 
ACHA01MRNA0027844	1	0.00452120444886518	Rex-Babar	309	22403	1.37927956077311	Growth arrest-specific protein 8; 
ACHA01MRNA0012161	1	0.00452120444886518	Rex-Babar	47	3409	1.37870343209152	Zinc finger and BTB domain-containing protein 37; 
ACHA01MRNA0035217	1	0.00452120444886518	Rex-Babar	137	9937	1.37868572003623	Probable magnesium transporter NIPA3; 
ACHA01MRNA0035485	1	0.00452120444886518	Rex-Babar	97	7042	1.37744958818517	WAS/WASL-interacting protein family member 2; 
ACHA01MRNA0015793	1	0.00452120444886518	Rex-Babar	262	19027	1.37699059231618	Protein phosphatase 1F; 
ACHA01MRNA0023258	2	0.00904240889773036	Rex-Babar	236	17139	1.3769764863761	Protein dopey; 
ACHA01MRNA0027726	1	0.00452120444886518	Rex-Babar	85	6176	1.37629533678756	Histamine H4 receptor; 
ACHA01MRNA0037117	1	0.00452120444886518	Rex-Babar	80	5813	1.37622570101497	Nuclear receptor corepressor 2; 
ACHA01MRNA0002585	2	0.00904240889773036	Rex-Babar	366	26599	1.37599157863078	Heterogeneous nuclear ribonucleoprotein U-like protein 2; 
ACHA01MRNA0027824	3	0.0135636133465955	Rex-Babar	558	40595	1.37455351644291	Dual specificity protein kinase Ttk; 
ACHA01MRNA0001334	3	0.0135636133465955	Rex-Babar	300	21826	1.37450746815724	Lysine-specific demethylase 3B; 
ACHA01MRNA0031242	1	0.00452120444886518	Rex-Babar	125	9095	1.37438152831226	Band 4.1-like protein 4B; 
ACHA01MRNA0008778	1	0.00452120444886518	Rex-Babar	93	6768	1.3741134751773	Zinc finger MYND domain-containing protein 10; 
ACHA01MRNA0005783	3	0.0135636133465955	Rex-Babar	815	59365	1.37286279794492	Rho GTPase-activating protein 17; 
ACHA01MRNA0026506	1	0.00452120444886518	Rex-Babar	155	11293	1.37253165677854	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A; 
ACHA01MRNA0030510	3	0.0135636133465955	Rex-Babar	525	38252	1.37247725609118	Zinc finger C4H2 domain-containing protein; 
ACHA01MRNA0034136	1	0.00452120444886518	Rex-Babar	83	6048	1.3723544973545	Vang-like protein 2; 
ACHA01MRNA0034076	1	0.00452120444886518	Rex-Babar	101	7365	1.37135098438561	Receptor-type tyrosine-protein phosphatase U; 
ACHA01MRNA0035315	1	0.00452120444886518	Rex-Babar	415	30268	1.37108497423021	Lysyl oxidase homolog 2A; 
ACHA01MRNA0013888	1	0.00452120444886518	Rex-Babar	188	13714	1.3708618929561	EGF-containing fibulin-like extracellular matrix protein 1; 
ACHA01MRNA0010540	1	0.00452120444886518	Rex-Babar	74	5399	1.37062418966475	Palladin; 
ACHA01MRNA0018504	1	0.00452120444886518	Rex-Babar	381	27815	1.36976451554916	RNA-binding protein 27; 
